"trialid";"latinSquare";"sessions";"userUID";"theAge";"theGender";"theCountry";"hasKnowledgeSmartSpeaker";"playingGames";"watchingMovies";"acceptTOU";"finalQuestion1";"finalQuestion2";"finalQuestion3";"finalQuestion4";"finalQuestion5";"finalQuestion6";"ipadress";"screenWidth";"screenHeight";"systemLanguage";"userLanguage";"cookies";"platform";"appCodeName";"appVersion";"product";"browser";"webgl";"timeDate";"timeWelcome";"timeStart";"timeEnd";"timeMainSessionTime";"timeDuration";"faceGender";"faceStyle";"skinDetails";"skinColor";"hairColor";"eyeColor";"eyeShape";"eyeOpening";"eyeSize";"eyeHeight";"eyeDistance";"eyeDepth";"eyeRotation";"eyebrowsColor";"eyebrowsShape";"eyebrowsLine";"noseShape";"noseLength";"noseWidth";"noseBridge";"noseCartilage";"foreheadHeight";"cheeksBone";"jawShape";"jawChin";"jawLength";"throatSize";"earSize";"mouthVolume";"lipRatio";"mouthOverlap";"mouthWidth";"mouthHeight";"mouthDepth";"eyeShadow";"lipStick";"rouge";"faceGenderRst";"faceStyleRst";"skinDetailsRst";"skinColorRst";"hairColorRst";"eyeColorRst";"eyeShapeRst";"eyeOpeningRst";"eyeSizeRst";"eyeHeightRst";"eyeDistanceRst";"eyeDepthRst";"eyeRotationRst";"eyebrowsColorRst";"eyebrowsShapeRst";"eyebrowsLineRst";"noseShapeRst";"noseWidthRst";"noseLengthRst";"noseBridgeRst";"noseCartilageRst";"foreheadHeightRst";"cheeksBoneRst";"jawShapeRst";"jawChinRst";"jawLengthRst";"throatSizeRst";"earSizeRst";"mouthVolumeRst";"lipRatioRst";"mouthOverlapRst";"mouthWidthRst";"mouthHeightRst";"mouthDepthRst";"eyeShadowRst";"lipStickRst";"rougeRst";"faceGenderClk";"faceStyleClk";"skinDetailsClk";"skinColorClk";"hairColorClk";"eyeColorClk";"eyeShapeClk";"eyeOpeningClk";"eyeSizeClk";"eyeHeightClk";"eyeDistanceClk";"eyeDepthClk";"eyeRotationClk";"eyebrowsColorClk";"eyebrowsShapeClk";"eyebrowsLineClk";"noseShapeClk";"noseLengthClk";"noseWidthClk";"noseBridgeClk";"noseCartilageClk";"foreheadHeightClk";"cheeksBoneClk";"jawShapeClk";"jawChinClk";"jawLengthClk";"earSizeClk";"throatSizeClk";"mouthVolumeClk";"lipRatioClk";"mouthOverlapClk";"mouthWidthClk";"mouthHeightClk";"mouthDepthClk";"eyeShadowClk";"lipStickClk";"rougeClk";"faceGenderMM";"faceStyleMM";"skinDetailsMM";"skinColorMM";"hairColorMM";"eyeColorMM";"eyeShapeMM";"eyeOpeningMM";"eyeSizeMM";"eyeHeightMM";"eyeDistanceMM";"eyeDepthMM";"eyeRotationMM";"eyebrowsColorMM";"eyebrowsShapeMM";"eyebrowsLineMM";"noseShapeMM";"noseLengthMM";"noseWidthMM";"noseBridgeMM";"noseCartilageMM";"foreheadHeightMM";"cheeksBoneMM";"jawShapeMM";"jawChinMM";"jawLengthMM";"earSizeMM";"throatSizeMM";"mouthVolumeMM";"lipRatioMM";"mouthOverlapMM";"mouthWidthMM";"mouthHeightMM";"mouthDepthMM";"eyeShadowMM";"lipStickMM";"rougeMM";"generalMoreBtnClicked";"eyesMoreBtnClicked";"eyebrowsMoreBtnClicked";"noseMoreBtnClicked";"mouthMoreBtnClicked";"makeUpMoreBtnClicked";"outerfaceMoreBtnClicked";"jawMoreBtnClicked";"mainResetClicked";"interfaceResetClicked";"lightsClicked";"todoMoreBtnClicked";"sendClicked"
"107";"B";"6";"76300775644976";"1996";"male";"0";"No";"0";"0";"1";"3";"3";"1";"-3";"-3";"2";"95.117.178.158";"1600";"789";"de-DE";"de";"true";"Win32";"Netscape";"5.0 (Windows NT";"Gecko";"Chrome 75.0.3770.142";"true";"Tue Jul 23 2019 17:16:10 GMT 0200 (Mitte";"1563893125117";"1563894765202";"1563894970880";"205678";"1845763";"0.09890109890109891";"0";"0.3296703296703296";"0.4065934065934066";"0.06593406593406594";"0.16666666666666666";"0.5879120879120879";"0.5824175824175825";"0.467032967032967";"0.5164835164835165";"0.532967032967033";"0.5494505494505495";"0.47802197802197804";"0.5";"0.5";"0.5";"0.4065934065934066";"0.47802197802197804";"0.467032967032967";"0.5934065934065934";"0.5934065934065934";"0.5989010989010989";"0.6593406593406592";"0.5";"0.3846153846153847";"0.5274725274725275";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.15384615384615385";"0.1648351648351648";"0.2087912087912088";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"3";"2";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"2";"2";"2";"3";"1";"2";"2";"3";"1";"1";"1";"2";"0";"1";"0";"2";"3";"3";"5";"4";"1";"4";"2";"1";"2";"0";"0";"0";"0";"0";"0";"1";"1";"2";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6"
"108";"C";"1";"56548488150276";"1994";"female";"0";"No";"0";"0";"1";"1";"0";"0";"0";"1";"-1";"0";"1922";"967";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 67.0";"true";"Tue Jul 30 2019 12:05:24 GMT 0200 (Mitte";"1564480846935";"1564480873980";"1564481124520";"250540";"277585";"0.2032967032967033";"0.06043956043956044";"0.09340659340659341";"0.6153846153846154";"0.8956043956043956";"0.16666666666666666";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.6318681318681318";"0.5";"0.5";"0.5";"0.5";"0.5";"0.4835164835164835";"0.5";"0.47802197802197804";"0.5";"0.5";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"1";"4";"8";"3";"8";"6";"11";"3";"6";"6";"11";"10";"7";"3";"2";"3";"3";"2";"2";"3";"4";"2";"5";"3";"2";"6";"2";"3";"6";"6";"8";"5";"4";"6";"6";"9";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"109";"F";"2";"56548488150276";"1994";"female";"0";"No";"0";"0";"1";"-2";"0";"0";"0";"2";"-2";"0";"1922";"967";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 67.0";"true";"Tue Jul 30 2019 12:10:46 GMT 0200 (Mitte";"1564480846935";"1564481130973";"1564481446457";"315484";"599522";"1";"0.12637362637362637";"0";"0.5769230769230769";"0.5";"1";"0.4340659340659341";"0.5";"0.4835164835164835";"0.3076923076923077";"0.5";"0.47252747252747246";"0.5164835164835165";"0.5384615384615384";"0.5";"0.5769230769230769";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5769230769230769";"0.5";"0.22527472527472528";"0.8186813186813187";"0.5";"0.47252747252747246";"0.45604395604395603";"0.3021978021978022";"0.5384615384615384";"0.5";"0.5";"0.5274725274725275";"0.4945054945054945";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"2";"4";"0";"1";"1";"0";"3";"1";"2";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"1";"1";"2";"0";"0";"1";"1";"0";"0";"1";"2";"4";"3";"3";"3";"6";"10";"7";"6";"5";"6";"9";"5";"4";"2";"4";"4";"3";"3";"5";"4";"2";"4";"7";"5";"4";"3";"4";"6";"5";"8";"7";"5";"7";"3";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2"
"110";"A";"3";"56548488150276";"1994";"female";"0";"No";"0";"0";"1";"0";"-1";"0";"-2";"1";"-2";"0";"1922";"967";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 67.0";"true";"Tue Jul 30 2019 12:13:59 GMT 0200 (Mitte";"1564480846935";"1564481453070";"1564481639200";"186130";"792265";"0";"0";"0";"0.7362637362637363";"0";"0.9120879120879121";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5054945054945055";"0.5";"0.5";"0.6538461538461539";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5439560439560439";"0.6098901098901099";"0.3846153846153847";"0.5";"0.5";"0.5";"0.5";"0.5714285714285714";"0.5";"0.5";"0.5";"0.5494505494505495";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"1";"3";"15";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"1";"2";"5";"2";"5";"7";"6";"6";"7";"3";"6";"8";"5";"5";"1";"8";"4";"3";"1";"4";"1";"3";"4";"6";"6";"4";"5";"6";"5";"2";"5";"2";"2";"2";"7";"7";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3"
"111";"E";"4";"56548488150276";"1994";"female";"0";"No";"0";"0";"1";"0";"0";"0";"-1";"2";"-1";"0";"1922";"967";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 67.0";"true";"Tue Jul 30 2019 12:17:23 GMT 0200 (Mitte";"1564480846935";"1564481645271";"1564481843293";"198022";"996358";"0.37362637362637363";"0.3351648351648351";"0";"0.5769230769230769";"1";"0.25824175824175827";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.8901098901098901";"0.5";"0.47802197802197804";"0.34615384615384615";"0.5";"0.4230769230769231";"0.5";"0.5";"0.6703296703296702";"0.5";"0.36813186813186816";"0.3021978021978022";"0.5";"0.5";"0.5";"0.6208791208791209";"0.5";"0.5054945054945055";"0.5989010989010989";"0.5";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"1";"0";"1";"0";"0";"1";"0";"2";"1";"0";"0";"0";"2";"0";"1";"1";"0";"0";"0";"0";"0";"3";"4";"4";"4";"7";"6";"4";"4";"4";"3";"5";"3";"1";"3";"1";"3";"3";"6";"1";"6";"2";"2";"3";"4";"3";"3";"3";"4";"7";"8";"9";"4";"4";"6";"6";"6";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4"
"112";"B";"5";"56548488150276";"1994";"female";"0";"No";"0";"0";"1";"-1";"0";"0";"-2";"-1";"-1";"0";"1922";"967";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 67.0";"true";"Tue Jul 30 2019 12:19:08 GMT 0200 (Mitte";"1564480846935";"1564481849195";"1564481948370";"99175";"1101435";"0";"0.11538461538461538";"0";"0.6263736263736264";"0.47252747252747246";"0.16666666666666666";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.43956043956043955";"0.5";"0.5";"0.5";"0.5";"0.4615384615384615";"0.45604395604395603";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"5";"4";"3";"6";"1";"1";"2";"2";"0";"0";"1";"0";"2";"1";"2";"2";"1";"1";"1";"1";"0";"1";"2";"2";"0";"0";"0";"2";"2";"3";"2";"1";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5"
"113";"D";"6";"56548488150276";"1994";"female";"0";"No";"0";"0";"1";"0";"0";"0";"2";"-1";"-1";"0";"1922";"967";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 67.0";"true";"Tue Jul 30 2019 12:21:08 GMT 0200 (Mitte";"1564480846935";"1564481955178";"1564482068853";"113675";"1221918";"1";"0.14285714285714285";"0.5";"0.6538461538461539";"0.23076923076923075";"0.16666666666666666";"0.5";"0.5";"0.5";"0.5274725274725275";"0.5";"0.5";"0.5";"0.41208791208791207";"0.5";"0.6648351648351648";"0.5";"0.5";"0.5";"0.5";"0.5";"0.4230769230769231";"0.5";"0.5";"0.6483516483516483";"0.5";"0.5";"0.5";"0.2692307692307692";"0.5";"0.5";"0.5";"0.5";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"2";"2";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"4";"4";"3";"6";"5";"4";"2";"2";"5";"3";"3";"2";"2";"1";"1";"3";"2";"1";"2";"1";"3";"1";"3";"2";"3";"3";"4";"3";"4";"6";"1";"1";"3";"6";"2";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6"
"114";"C";"1";"28449715948418";"1992";"female";"0";"No";"0";"0";"1";"2";"0";"1";"-2";"1";"1";"0";"2048";"1016";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Wed Jul 31 2019 19:18:25 GMT 0000 (Koord";"1564600210600";"1564600227800";"1564600705300";"477500";"494700";"0";"0";"0.15384615384615385";"0.9120879120879121";"1";"0.6153846153846154";"0.34065934065934067";"0.5";"0.5054945054945055";"0.5";"0.5";"0.5164835164835165";"0.36813186813186816";"0.967032967032967";"0.5054945054945055";"0.29120879120879123";"0.3351648351648351";"0.3131868131868132";"0.4945054945054945";"0.6098901098901099";"0.5714285714285714";"0.5";"0.5428574111435439";"0.26373626373626374";"0";"0.5";"0.07142857142857142";"0.5";"0.6318681318681318";"0.510989010989011";"0.5";"0.5";"0.510989010989011";"0.5";"0.13736263736263737";"0.3351648351648351";"0.3131868131868132";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"2";"2";"1";"4";"1";"1";"2";"0";"2";"1";"6";"2";"1";"1";"1";"1";"1";"1";"2";"1";"5";"1";"1";"4";"1";"1";"2";"1";"1";"1";"1";"2";"8";"8";"7";"3";"2";"3";"2";"4";"8";"7";"11";"10";"7";"10";"14";"13";"6";"8";"7";"2";"5";"5";"3";"4";"2";"10";"12";"6";"7";"3";"3";"5";"6";"4";"5";"2";"6";"3";"4";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2"
"115";"D";"2";"28449715948418";"1992";"female";"0";"No";"0";"0";"1";"0";"-1";"-1";"1";"-1";"0";"0";"2048";"1016";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Wed Jul 31 2019 19:22:58 GMT 0000 (Koord";"1564600210600";"1564600710700";"1564600978400";"267700";"767800";"0.6978021978021978";"0";"0.2087912087912088";"1";"0";"1";"0.2802197802197802";"0.4175824175824176";"0.5";"0.5";"0.5054945054945055";"0.47802197802197804";"0.5";"0";"0";"0.2692307692307692";"0.5054945054945055";"0.2857142857142857";"0.2692307692307692";"0.2967032967032967";"0.6208791208791209";"0.9560439560439561";"0.6043956043956044";"0";"0.4340659340659341";"0.5";"0";"0.3021978021978022";"0.44505494505494503";"0.5";"0.5";"0.6978021978021978";"0.5";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"2";"1";"1";"3";"2";"0";"1";"1";"1";"4";"2";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"2";"0";"3";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"5";"2";"8";"4";"3";"8";"7";"10";"10";"3";"7";"12";"10";"5";"3";"4";"4";"1";"4";"2";"2";"1";"9";"10";"6";"4";"2";"1";"2";"2";"2";"3";"2";"2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"3"
"116";"B";"1";"77456649055069";"1999";"female";"0";"No";"0";"0";"1";"1";"1";"2";"-2";"1";"2";"31.16.252.31";"1368";"776";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Aug 02 2019 20:35:12 GMT 0200 (Mitte";"1564770536281";"1564770571764";"1564770912280";"340516";"375999";"0.32417582417582413";"0";"0.5";"0.7362637362637363";"0.5054945054945055";"0.5604395604395604";"0.5";"0.5";"0.5";"0.5";"0.45054945054945056";"0.5";"0.5";"0.9560439560439561";"0.5";"0.5";"0.3791208791208791";"0.5";"0.3846153846153847";"0.36813186813186816";"0.5";"0.7142857142857143";"0.6923076923076923";"0.34065934065934067";"0.7417582417582418";"0.2857142857142857";"0.5";"0.5";"0.29120879120879123";"0.6648351648351648";"0.6978021978021978";"0.6703296703296702";"0.5";"0.532967032967033";"0";"0.1813186813186813";"0.4010989010989011";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"2";"22";"1";"0";"0";"0";"0";"2";"0";"0";"2";"0";"0";"1";"0";"1";"1";"0";"3";"3";"1";"1";"1";"0";"0";"2";"2";"1";"2";"0";"6";"0";"1";"4";"4";"6";"6";"9";"11";"2";"2";"3";"3";"8";"10";"7";"5";"4";"2";"1";"2";"2";"2";"2";"2";"4";"1";"3";"2";"2";"1";"1";"2";"4";"4";"3";"3";"4";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"117";"F";"2";"77456649055069";"1999";"female";"0";"No";"0";"0";"1";"2";"1";"1";"3";"3";"1";"31.16.252.31";"1368";"776";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Aug 02 2019 20:38:35 GMT 0200 (Mitte";"1564770536281";"1564770921034";"1564771115615";"194581";"579334";"0.9725274725274725";"0";"0.5";"0.41208791208791207";"0.29120879120879123";"0.16666666666666666";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.14285714285714285";"0.3131868131868132";"0.7747252747252747";"0.5";"0.5";"0.5989010989010989";"0.5";"0.25824175824175827";"0.6648351648351648";"0.489010989010989";"0.6758241758241759";"0.8186813186813187";"0.7307692307692306";"0.7582417582417582";"0.5";"0.6703296703296702";"0.6483516483516483";"0.37362637362637363";"0.4010989010989011";"0.5";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"4";"0";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"3";"0";"0";"2";"0";"4";"2";"2";"2";"1";"2";"0";"1";"2";"3";"1";"1";"0";"0";"0";"0";"0";"1";"2";"1";"3";"2";"0";"0";"0";"1";"1";"1";"2";"1";"2";"2";"1";"2";"2";"1";"1";"1";"2";"3";"4";"4";"3";"1";"1";"1";"2";"4";"3";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2"
"118";"D";"3";"77456649055069";"1999";"female";"0";"No";"0";"0";"1";"-1";"2";"1";"1";"-1";"-1";"31.16.252.31";"1368";"776";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Aug 02 2019 20:41:18 GMT 0200 (Mitte";"1564770536281";"1564771124484";"1564771278206";"153722";"741925";"0.7197802197802197";"0";"0.22527472527472528";"0.5054945054945055";"0.5";"0.16666666666666666";"0.5";"0.5";"0.39010989010989017";"0.5";"0.4175824175824176";"0.5";"0.4010989010989011";"0.6593406593406592";"0.5";"0.5054945054945055";"0.5";"0.5";"0.34065934065934067";"0.5";"0.5";"0.6758241758241759";"0.6758241758241759";"0.3076923076923077";"0.3351648351648351";"0.6648351648351648";"0.5";"0.5";"0.3626373626373626";"0.7362637362637363";"0.5";"0.5";"0.5";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"3";"2";"0";"0";"0";"0";"1";"0";"2";"0";"1";"1";"0";"3";"0";"0";"1";"0";"0";"1";"1";"3";"2";"1";"0";"0";"3";"1";"0";"0";"0";"0";"0";"0";"0";"2";"3";"2";"3";"3";"1";"1";"3";"1";"3";"3";"3";"2";"2";"2";"2";"0";"1";"2";"2";"2";"3";"1";"2";"2";"1";"3";"1";"2";"2";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3"
"119";"A";"4";"77456649055069";"1999";"female";"0";"No";"0";"0";"1";"-2";"-1";"-1";"-2";"-1";"1";"31.16.252.31";"1368";"776";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Aug 02 2019 20:43:40 GMT 0200 (Mitte";"1564770536281";"1564771285546";"1564771420884";"135338";"884603";"0.37362637362637363";"0";"0.39560439560439564";"0.6868131868131868";"0.521978021978022";"0.16666666666666666";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.45054945054945056";"0.5";"0.3351648351648351";"0.5";"0.5";"0.34615384615384615";"0.5";"0.5";"0.8076923076923077";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.45054945054945056";"0.6758241758241759";"0.5";"0.467032967032967";"0.5";"0.5";"0.27472527472527475";"0.22527472527472528";"0.34065934065934067";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"3";"10";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"3";"3";"0";"2";"0";"0";"1";"1";"1";"1";"2";"2";"4";"3";"2";"4";"1";"1";"3";"1";"3";"1";"2";"4";"3";"2";"3";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"3";"2";"1";"1";"0";"1";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4"
"120";"E";"5";"77456649055069";"1999";"female";"0";"No";"0";"0";"1";"1";"-1";"-1";"-3";"1";"2";"31.16.252.31";"1368";"776";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Aug 02 2019 20:46:05 GMT 0200 (Mitte";"1564770536281";"1564771427839";"1564771565550";"137711";"1029269";"0.19780219780219782";"0";"0.15384615384615385";"0.7087912087912087";"0.9120879120879121";"0.5604395604395604";"0.34615384615384615";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5604395604395604";"0.5";"0.5";"0.5";"0.5";"0.5";"0.26373626373626374";"0.7692307692307694";"0.3846153846153847";"0.6868131868131868";"0.34065934065934067";"0.43956043956043955";"0.4010989010989011";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0";"0.1648351648351648";"0.4010989010989011";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"2";"1";"1";"1";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1";"1";"2";"1";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"2";"3";"3";"4";"4";"4";"4";"0";"1";"1";"2";"1";"5";"2";"4";"0";"0";"0";"1";"1";"5";"2";"2";"2";"2";"2";"2";"1";"1";"1";"1";"1";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5"
"121";"C";"6";"77456649055069";"1999";"female";"0";"No";"0";"0";"1";"-2";"-1";"-2";"0";"-1";"-2";"31.16.252.31";"1368";"776";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Aug 02 2019 20:48:15 GMT 0200 (Mitte";"1564770536281";"1564771574030";"1564771695389";"121359";"1159108";"0.5";"0";"0.6703296703296702";"0.5054945054945055";"0.29120879120879123";"0.16666666666666666";"0.5";"0.7252747252747253";"0.5";"0.6153846153846154";"0.5";"0.39560439560439564";"0.3516483516483517";"0.4230769230769231";"0.5";"0.5";"0.5";"0.5";"0.6538461538461539";"0.5";"0.43956043956043955";"0.39010989010989017";"0.3626373626373626";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0";"0";"0.3791208791208791";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"4";"2";"0";"0";"1";"0";"2";"0";"2";"1";"2";"0";"0";"0";"0";"2";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"3";"2";"3";"1";"0";"1";"2";"1";"1";"1";"1";"1";"0";"0";"1";"1";"3";"1";"3";"2";"1";"1";"0";"0";"0";"0";"0";"1";"2";"0";"2";"0";"1";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6"
